mean_fit_time,mean_score_time,mean_test_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate,param_MLP__solver,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
1.35193800926,0.0186487436295,0.54759065148,logistic,3.1622776601683795,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 3.1622776601683795}",107,0.563809188523,0.538647342995,0.568762920831,0.51911097033,0.265457244283,0.00197440769717,0.0200097833549
0.0441352725029,0.00239741802216,0.566267117746,logistic,1.0,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",50,0.565973408217,0.575412912539,0.575800422036,0.547870004392,0.00801642828067,0.000316390190672,0.0113209718488
0.0672979950905,0.00370800495148,0.560080718249,logistic,1.0,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",62,0.559664591701,0.561651731414,0.571660400398,0.547345137483,0.00557280687994,0.000535209950051,0.00864034651162
0.140928268433,0.00706624984741,0.562561954936,logistic,1.0,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",56,0.554226199377,0.555700161745,0.588826455741,0.551527240287,0.0403682749257,0.000910112375518,0.0152271136046
0.143655002117,0.00397080183029,0.55323848271,logistic,1.0,"(125, 125)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125, 125), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",90,0.560449877196,0.545234958278,0.560102616836,0.547157685016,0.0355934171522,0.000469703703428,0.00707420694354
0.349763214588,0.0084576010704,0.552888453997,logistic,1.0,"(250, 250)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",94,0.559024936372,0.555662671251,0.561457630387,0.535387965399,0.0557737190354,0.000235995820234,0.010304464194
1.02454429865,0.0188095569611,0.544614837204,logistic,1.0,"(500, 500)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 1.0}",113,0.546548266169,0.536012296882,0.571547928918,0.524357344082,0.411027117387,0.00178208410687,0.0174095185174
0.0790900588036,0.00190001726151,0.565173101664,logistic,0.31622776601683794,"(125,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (125,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",51,0.557844237616,0.592934870333,0.571697890892,0.538197457073,0.0605925303628,0.000326335397485,0.0199640384558
0.0908097624779,0.0032262802124,0.559239430623,logistic,0.31622776601683794,"(250,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",65,0.557602593624,0.56701596541,0.58128704099,0.531045954164,0.0285210424036,0.000604633347645,0.0183223465001
0.140758812428,0.00722068548203,0.562532614819,logistic,0.31622776601683794,"(500,)",adaptive,adam,"{'MLP__hidden_layer_sizes': (500,), 'MLP__learning_rate': 'adaptive', 'MLP__activation': 'logistic', 'MLP__solver': 'adam', 'MLP__alpha': 0.31622776601683794}",57,0.562657413472,0.565850528173,0.586404875906,0.535212754725,0.0146404853891,0.000929991442205,0.0182067060995
