mean_fit_time,mean_score_time,mean_test_score,param_SVMP__C,param_SVMP__cache_size,param_SVMP__class_weight,param_SVMP__coef0,param_SVMP__degree,param_SVMP__gamma,param_SVMP__kernel,param_SVMP__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.979410469532,0.167856752872,0.190284332078,0.10000000000000001,8000,balanced,1,1,1.0000000000000001e-09,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 1.0000000000000001e-09, 'SVMP__class_weight': 'balanced'}",264,0.19381443299,0.18,0.190425531915,0.196907216495,0.039722362078,0.000993026066647,0.00636505013994
0.991402208805,0.177294313908,0.190818298884,0.10000000000000001,8000,balanced,1,1,1.2915496650148827e-08,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 1.2915496650148827e-08, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.018894022957,0.00183457939621,0.00990225850757
1.02331006527,0.176442980766,0.190818298884,0.10000000000000001,8000,balanced,1,1,1.6681005372000591e-07,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 1.6681005372000591e-07, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.0209417588698,0.00156214084092,0.00990225850757
0.980700969696,0.168241560459,0.190818298884,0.10000000000000001,8000,balanced,1,1,2.1544346900318865e-06,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 2.1544346900318865e-06, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.0246339723842,0.000917113755928,0.00990225850757
0.963555514812,0.178215026855,0.190818298884,0.10000000000000001,8000,balanced,1,1,2.782559402207126e-05,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 2.782559402207126e-05, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.0203422603177,0.0121975064802,0.00990225850757
0.954460680485,0.167549729347,0.211144897007,0.10000000000000001,8000,balanced,1,1,0.00035938136638046257,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.00035938136638046257, 'SVMP__class_weight': 'balanced'}",191,0.27587628866,0.173684210526,0.197839438473,0.196917955326,0.00688348487106,0.000864779148165,0.0386871795449
0.50835698843,0.148338019848,0.939922664315,0.10000000000000001,8000,balanced,1,1,0.0046415888336127824,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.0046415888336127824, 'SVMP__class_weight': 'balanced'}",155,0.936680205492,0.943523147293,0.941395735445,0.938097557655,0.00202676779961,0.000397933835425,0.00269285278402
0.153920829296,0.0733259320259,0.970802682594,0.10000000000000001,8000,balanced,1,1,0.059948425031894209,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.059948425031894209, 'SVMP__class_weight': 'balanced'}",128,0.961655437879,0.969667158753,0.977025548077,0.974910690922,0.00225454234951,0.000332984744893,0.00593226779305
0.091524541378,0.0377609729767,0.980137915068,0.10000000000000001,8000,balanced,1,1,0.77426368268112777,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.77426368268112777, 'SVMP__class_weight': 'balanced'}",70,0.981311061953,0.970653986427,0.987443345147,0.981150404251,0.0010671438806,0.000328570040715,0.00603529196745
0.0933384895325,0.0341501832008,0.975693881178,0.10000000000000001,8000,balanced,1,1,10.0,poly,40000,"{'SVMP__coef0': 1, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.10000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 10.0, 'SVMP__class_weight': 'balanced'}",97,0.975136021536,0.968560606935,0.979011094307,0.98008680776,0.00258005386093,0.000508018366814,0.00451239190472
