mean_fit_time,mean_score_time,mean_test_score,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.00265228748322,0.0578075051308,0.626144475144,1,manhattan,21,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 21}",443,0.626917655453,0.642357821459,0.617701786843,0.617576308456,0.000205223595939,0.0028013222423,0.0101008084285
0.0024031996727,0.0582917332649,0.626746066294,1,manhattan,21,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 21}",436,0.637658673424,0.638957267486,0.610637506714,0.619684192325,0.000334219836896,0.00151149646684,0.01201552534
0.00302404165268,0.065942466259,0.627603384616,1,manhattan,22,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 22}",414,0.636864628047,0.643944565042,0.610775226894,0.618781360033,0.000671602102818,0.010163896346,0.0133574638825
0.00311028957367,0.0697522163391,0.631079092462,1,manhattan,22,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 22}",304,0.644723322917,0.644346618265,0.615832617954,0.619358254565,0.00101693125566,0.015303293778,0.0135279745908
0.00257194042206,0.0634006261826,0.632475580595,1,manhattan,23,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 23}",247,0.636538856998,0.637125219726,0.626322305007,0.629898439018,0.000164578991243,0.00552258754855,0.00454488117616
0.00252825021744,0.0643100142479,0.632264533792,1,manhattan,23,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 23}",261,0.643231291973,0.634929717329,0.620249610175,0.630613818843,0.000350373456672,0.00561859940282,0.00828422355982
0.00251859426498,0.0595532059669,0.633633705787,1,manhattan,24,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 24}",199,0.639889454426,0.639804543405,0.628994841614,0.625820391462,0.000188225569929,0.00208334530502,0.00632012256859
0.00248301029205,0.0607234835625,0.635246955813,1,manhattan,24,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 24}",131,0.652994996797,0.648619472599,0.618542645054,0.620763765515,0.00051730298089,0.00156547368684,0.0156741210781
0.00250953435898,0.0630190968513,0.631740178171,1,manhattan,25,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 25}",271,0.640229664336,0.641190260376,0.63068879983,0.614815783957,0.000188375677716,0.00328802495987,0.0105921511654
0.00233203172684,0.0653297305107,0.630529422631,1,manhattan,25,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 25}",326,0.643144038029,0.637803280547,0.624565607598,0.616560239572,0.000192849932395,0.00259212226493,0.0105213617789
0.00253123044968,0.0615550875664,0.628610836419,1,manhattan,26,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 26}",378,0.634468099038,0.644057036522,0.615544170687,0.620336832956,0.000136744370175,0.00166279936653,0.0113135352621
0.00231552124023,0.0631203651428,0.627824838714,1,manhattan,26,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 26}",396,0.63520689508,0.644823652475,0.620450069549,0.610775226894,0.000197238028941,0.00102082530672,0.0131183918276
0.00253224372864,0.0635067820549,0.62684941574,1,manhattan,27,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 27}",430,0.634046314163,0.635957658643,0.626749237566,0.610612258014,0.000189698128639,0.00239555515265,0.00997819050601
0.00252920389175,0.0655195713043,0.627906972656,1,manhattan,27,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 27}",390,0.638856937928,0.635205724928,0.620714033227,0.616811196345,0.000507289115858,0.00221880329374,0.00932834415209
0.00253719091415,0.0635134577751,0.627004272341,1,manhattan,28,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 28}",422,0.631204755554,0.644421599252,0.616272557418,0.616082809614,0.00013409464796,0.00196967748628,0.0117829191151
0.00234478712082,0.0653242468834,0.630730214138,1,manhattan,28,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 28}",319,0.644723322917,0.640833592812,0.620714033227,0.616597730065,0.000213816832068,0.00131579365071,0.0122270013627
0.00255298614502,0.0672209858894,0.631591998326,1,manhattan,29,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 29}",279,0.639293161664,0.640907465705,0.617389621101,0.628743884841,0.000138374413349,0.00378598518655,0.00943160790111
0.00266999006271,0.0711740851402,0.631488237632,1,manhattan,29,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'manhattan', 'KNN__weights': 'distance', 'KNN__n_neighbors': 29}",285,0.655598038301,0.634653709731,0.616272557418,0.619358254565,0.000464688801005,0.00447350536888,0.0155769480365
0.00249224901199,0.00346916913986,0.5697397,1,chebyshev,1,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 1}",690,0.55712930708,0.57221772521,0.575015417009,0.574627505168,0.000428016546636,0.000429140871414,0.0073672837729
0.00213706493378,0.00343954563141,0.5697397,1,chebyshev,1,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 1}",690,0.55712930708,0.57221772521,0.575015417009,0.574627505168,7.69773622661e-05,0.000265231346652,0.0073672837729
0.0021545290947,0.00367450714111,0.576091697283,1,chebyshev,2,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 2}",676,0.568718998984,0.565491736763,0.586933568376,0.583257204678,0.00015062171572,0.000229546146643,0.00915921106308
0.00215566158295,0.00414496660233,0.569357253472,1,chebyshev,2,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 2}",694,0.556565018926,0.569098857814,0.575943498001,0.575857040332,0.000403877360885,0.000996486521804,0.00789819505717
0.00213849544525,0.00399953126907,0.583989944834,1,chebyshev,3,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 3}",661,0.590393108562,0.588108661855,0.560573925897,0.596860898027,0.000157817747271,7.9075103528e-05,0.0138859539918
0.00273287296295,0.00657111406326,0.587962310124,1,chebyshev,3,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 3}",655,0.584672307755,0.601264639299,0.565554805746,0.600348279033,0.000131519833372,0.000400483759054,0.0145145688203
0.00225174427032,0.00476896762848,0.607109834975,1,chebyshev,4,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 4}",604,0.622295978437,0.601299913606,0.601577049085,0.603232751695,4.35221671777e-05,0.00040591988426,0.00880875738198
0.00207328796387,0.0052877664566,0.602012683231,1,chebyshev,4,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 4}",618,0.612613894562,0.59452027497,0.587775956811,0.613121825741,0.000140412654366,0.000410597168009,0.0111186335792
0.00257909297943,0.00563895702362,0.598022821741,1,chebyshev,5,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 5}",631,0.605723706972,0.605165035738,0.571840201745,0.609331460339,0.0008098268893,0.000868191042008,0.0151905711148
0.00244349241257,0.0069944858551,0.600768825982,1,chebyshev,5,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 5}",628,0.609653077399,0.600981844628,0.573409446686,0.619006302994,0.000446170523676,0.00113701984102,0.017023086623
0.00228130817413,0.0052427649498,0.61450506076,1,chebyshev,6,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 6}",557,0.627051352866,0.629677770132,0.592895321952,0.608340640154,7.45500433247e-05,9.34035593436e-05,0.014936793357
0.00214701890945,0.00603199005127,0.606490843745,1,chebyshev,6,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 6}",606,0.614995938726,0.614151396216,0.583585437774,0.613196806728,0.000391968895205,0.000632146237123,0.0132307166048
0.00253891944885,0.00669133663177,0.611165246612,1,chebyshev,7,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 7}",568,0.60912074787,0.631108872762,0.586332190256,0.61807745689,0.000548841588707,0.000935504460369,0.0163236699341
0.0028350353241,0.00825297832489,0.612789978125,1,chebyshev,7,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 7}",563,0.616130194012,0.627916132473,0.587700975824,0.619382738153,5.3838008812e-05,0.000892063249863,0.0151020430774
0.00215148925781,0.00599294900894,0.618470214841,1,chebyshev,8,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 8}",525,0.632504712863,0.63940816916,0.592970302938,0.608930541592,0.000161548161112,9.07043070018e-05,0.0185495422419
0.00232005119324,0.00730067491531,0.614118069884,1,chebyshev,8,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 8}",560,0.621996579002,0.631912979209,0.583622928268,0.618893831513,0.000449342019089,0.00167447339812,0.0182395717834
0.00254797935486,0.00754898786545,0.619212084614,1,chebyshev,9,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 9}",522,0.62809267523,0.641403753038,0.589118728567,0.618178451689,0.000552826136548,0.000859368058612,0.0192183918064
0.00244224071503,0.00944769382477,0.616907632671,1,chebyshev,9,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 9}",535,0.628101481096,0.635299959037,0.588981008387,0.615192219116,0.000402330504522,0.000745694070198,0.0176489766429
0.00216698646545,0.00670218467712,0.62096223539,1,chebyshev,10,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 10}",496,0.633458781283,0.646837381383,0.59207971244,0.611403383938,0.0001626417559,0.000160510162334,0.0209213099556
0.00232148170471,0.00790923833847,0.621138078663,1,chebyshev,10,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 10}",495,0.630466005496,0.639886311464,0.59194199226,0.622206766958,0.000518732672612,0.00114273333999,0.0179683962735
0.00248122215271,0.00787234306335,0.623046246097,1,chebyshev,11,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 11}",486,0.63093423384,0.64970415753,0.597375053367,0.614113411038,0.000552260833373,0.00085510934834,0.019437473839
0.00263053178787,0.00969916582108,0.620761890909,1,chebyshev,11,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 11}",506,0.637801176703,0.632940920523,0.594025392541,0.618216707294,0.000279717599727,0.00215759650831,0.017027855087
0.00218385457993,0.00733160972595,0.631250512624,1,chebyshev,12,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 12}",303,0.640697938664,0.652458462195,0.617463836976,0.614326877317,0.000165398443008,0.000129142675642,0.0159321244484
0.00205427408218,0.0084969997406,0.623410538176,1,chebyshev,12,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 12}",483,0.64052347676,0.634578728744,0.604878507848,0.613599255699,0.000416851870577,0.000649027485966,0.0146404482168
0.00255876779556,0.00902247428894,0.627810938082,1,chebyshev,13,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 13}",402,0.627188177166,0.654314426305,0.612519682509,0.617186866392,0.000581840756174,0.00234884863956,0.0161972317508
0.00264972448349,0.0110545754433,0.630045508004,1,chebyshev,13,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 13}",344,0.628101481096,0.648462723553,0.613587013905,0.630010910499,0.000213318645076,0.00233683888635,0.0123864924702
0.00232321023941,0.00824177265167,0.630705923208,1,chebyshev,14,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 14}",325,0.635244578668,0.658273782547,0.612319223136,0.616935909619,7.15967410403e-05,0.00029290498724,0.0180833067365
0.00233423709869,0.0102245211601,0.626359831084,1,chebyshev,14,distance,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 14}",442,0.634601842435,0.652527764204,0.602130990254,0.616120300108,0.000355331778804,0.00248625250554,0.0190014246397
0.0025542974472,0.00870698690414,0.634069875229,1,chebyshev,15,uniform,"{'KNN__leaf_size': 1, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 15}",180,0.642547745266,0.661655083397,0.619358254565,0.612657402689,0.000535038609602,0.00058432318727,0.0194128457693
