mean_fit_time,mean_score_time,mean_test_score,param_KNN__leaf_size,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
0.0291764736176,0.286100268364,0.925095288647,30,chebyshev,16,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 16}",516,0.911611243085,0.931130076232,0.930933838215,0.926759641138,0.00343623833548,0.0054761340331,0.00799515405853
0.0297889113426,0.273897588253,0.918607237205,30,chebyshev,17,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 17}",584,0.902245844298,0.93013205035,0.926854227035,0.915246249947,0.00162540792563,0.00918079760136,0.010962261749
0.0322176218033,0.26867711544,0.924067110705,30,chebyshev,17,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 17}",523,0.908485557627,0.932215609764,0.927819350966,0.927812498797,0.00834612697835,0.00763141790489,0.0091934978596
0.0338372588158,0.304655790329,0.917293797433,30,chebyshev,18,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 18}",600,0.901192534182,0.924856768278,0.9258232992,0.917362251937,0.0078204613079,0.0316540617837,0.00987478765213
0.0279977917671,0.271078765392,0.922238578054,30,chebyshev,18,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 18}",532,0.908474373555,0.930098915101,0.926810126875,0.923623216849,0.00117394259534,0.00247811236823,0.00828693222187
0.0284982919693,0.272472262383,0.918333880724,30,chebyshev,19,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 19}",594,0.900149962898,0.926973229644,0.92368513409,0.922603253926,0.00273778400303,0.00593946132549,0.0106445486671
0.0288072824478,0.271582484245,0.921709995359,30,chebyshev,19,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 19}",539,0.906390354765,0.926973229644,0.925735791552,0.927812039421,0.000959325979139,0.00754147355605,0.00889551083575
0.0282751917839,0.278582572937,0.91754389993,30,chebyshev,20,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 20}",599,0.900161592211,0.925887922194,0.924770667621,0.919423422149,0.00119904785698,0.00591103433045,0.0103503695846
0.0268914103508,0.281277537346,0.922230378545,30,chebyshev,20,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 20}",533,0.909538189206,0.927971255527,0.926821325083,0.924642946476,0.00234028354746,0.00538173669295,0.00744092961956
0.0276837944984,0.274200260639,0.914960710311,30,chebyshev,21,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 21}",630,0.900215752667,0.9227837144,0.919539719006,0.917362251937,0.000383109812928,0.00376166323012,0.00874743049265
0.0280745625496,0.270776093006,0.920660403041,30,chebyshev,21,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 21}",554,0.90742172784,0.926940327692,0.922610106094,0.925728939383,0.00119915065494,0.00326970668291,0.00782177675959
0.0281874537468,0.304481267929,0.91314539445,30,chebyshev,22,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 22}",645,0.899195563663,0.919702355183,0.916370626061,0.917373450145,0.00220062043249,0.0323002027616,0.00816216052868
0.0281284451485,0.278460502625,0.919627622942,30,chebyshev,22,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 22}",566,0.908463394507,0.922827355183,0.921557474515,0.925718433848,0.0010899774175,0.00791849106829,0.00663357812435
0.0288849473,0.272234737873,0.913155550448,30,chebyshev,23,uniform,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'uniform', 'KNN__n_neighbors': 23}",644,0.897090526586,0.918660462436,0.91742325764,0.919522813463,0.00120044317328,0.00208571612741,0.00932602545316
0.0294425487518,0.26847422123,0.919137262835,30,chebyshev,23,distance,"{'KNN__leaf_size': 30, 'KNN__metric': 'chebyshev', 'KNN__weights': 'distance', 'KNN__n_neighbors': 23}",571,0.905348688098,0.923935511212,0.921579870932,0.925751561881,0.000720813240627,0.00460673678013,0.00811457394625
